"id","name","code","user_type_id/id","chart_template_id/id","reconcile"
"pcg_6234","Parrainage, Sponsoring et mécénat","6234","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6235","Cadeau à la clientèle","6235","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6236","Catalogues et imprimés","6236","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6237","Publications","6237","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6238","Divers (pourboires, dons courants...)","6238","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6241","Transports sur achats","6241","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6242","Transports sur ventes","6242","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6243","Transports entre établissements ou chantiers","6243","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6244","Transports administratifs","6244","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6248","Autres transports divers","6248","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6251","Voyages et déplacements à l’étranger","6251","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6252","Frais de déménagement","6252","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_62551","Missions : intérieur du pays - Frais de voyage","62551","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_62552","Missions : intérieur du pays - Frais de séjour","62552","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6257","Réceptions","6257","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6261","Affranchissement courrier","6261","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6262","Abonnement boite postale","6262","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6263","Abonnements et communications téléphonie mobile","6263","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6264","Abonnement internet","6264","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6265","Frais de télécommunication (fixe et fax)","6265","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6271","Frais sur effets et sur titres","6271","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6272","Commissions bancaires","6272","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6276","Location de coffres","6276","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6278","Autres frais et commissions sur prestations de services","6278","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6281","Frais de recrutement de personnel","6281","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6282","Frais de formation externe du personnel","6282","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6283","Cotisations professionnelles","6283","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6284","Droits de stationnement parking privé","6284","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6288","Autres cotisations et dons courants divers","6288","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_629","Rabais, remises et ristournes obtenus sur autres services extérieurs","629","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_63111","Traitements, salaires et appointements","63111","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_63112","Présalaires et indemnités de stage et d’apprentissage","63112","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_63113","Heures supplémentaires et IFSP","63113","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_63114","Congés payés","63114","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_63121","Prime de responsabilité","63121","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_63122","Prime de panier","63122","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_63123","Primes d’encouragement et de rendement individuel (PRI-PRC)","63123","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_63124","Primes sur résultats au profit des cadres dirigeants","63124","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_63125","Primes de véhicule","63125","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_63126","Prime de caisse et de bilan","63126","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_63127","Prime de sujétion","63127","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_63128","Primes spéciales","63128","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_63131","Indemnité d'Expérience professionnelle (I.E.P)","63131","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_63132","Indemnité de nuisance","63132","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_63133","Indemnité de travail posté","63133","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_63134","Indemnités de fin de carrière et de départ à la retraite (IDR – IFC)","63134","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_63135","Indemnités kilométriques et de transport","63135","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_63138","Autres Indemnités liées au salaire","63138","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_63141","Bonifications","63141","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_63142","Supplément familial : Prime de scolarité, IPSU, ICAF","63142","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_63148","Autres indemnités et avantages divers","63148","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6315","Avantages et prestations en nature","6315","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_634","Rémunération de l'exploitant","634","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6351","Cotisations de sécurité sociale – CNAS","6351","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6352","Cotisations au FNPOS","6352","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6353","Cotisations à la retraite – CNR","6353","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6354","Cotisations aux mutuelles","6354","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6355","Cotisations à la CACOBATPH","6355","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6361","Cotisation annuelle à la CASNOS","6361","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6368","Autres cotisations","6368","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6374","Versements aux œuvres sociales","6374","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6375","Autres contributions sociales","6375","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6381","Médecine du travail et pharmacie","6381","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6382","Frais de formation et de perfectionnement du personnel (en interne)","6382","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6383","Frais d’activités socioculturelles et sportives","6383","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6384","Avantages en nature accordés au personnel","6384","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6385","Médailles du mérite et Jubilé","6385","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6387","Intéressement, primes et avantages liés aux résultats","6387","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6388","Autres charges de personnel","6388","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6412","Taxe d’apprentissage","6412","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6413","Taxe sur la formation professionnelle","6413","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6418","Autres taxes sur les salaires","6418","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6451","Taxe foncière sur les propriétés bâties et non bâties","6451","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6452","Taxes spéciales et droits d'accises","6452","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6453","Taxe sur l’environnement (écotaxe)","6453","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6454","Taxes sur les véhicules (Vignettes)","6454","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6455","Droits de stationnement parking communal","6455","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6456","Droits d’enregistrement sur actes et marchés","6456","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6457","Droits de timbre","6457","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6458","Autres droits, impôts et taxes divers","6458","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6511","Redevances pour concessions","6511","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6521","Moins value sur cession matériel et outillage","6521","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6522","Moins value sur cession matériel de transport","6522","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6523","Moins value sur cession mobilier et matériel de bureau","6523","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6528","Moins value sur cession autres équipements et matériels","6528","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_653","Jetons de présence","653","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6541","Pertes sur créances de l'exercice","6541","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6542","Pertes sur créances des exercices antérieurs","6542","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6551","Quote-part de bénéfice transférée (comptabilité du gérant)","6551","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6552","Quote-part de perte supportée (comptabilité des associés non gérants)","6552","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6562","Amendes et pénalités (pénales, fiscales et parafiscales)","6562","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6563","Subventions accordées","6563","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6566","Dons et libéralités","6566","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_657","Charges exceptionnelles de gestion courante","657","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_658","Autres charges de gestion courante","658","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6611","Intérêts des emprunts","6611","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6612","Intérêts des dettes","6612","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6616","Intérêts bancaires et sur opérations de financement (escompte, ...)","6616","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6618","Intérêts des autres dettes","6618","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_664","Pertes sur créances liées à des participations","664","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_665","Ecart d’évaluation sur actifs financiers - Moins-values","665","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_666","Pertes de change","666","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_667","Pertes nettes sur cessions d’actifs financiers","667","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_668","Autres charges financières","668","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6811","DAP-PDV : Immobilisations incorporelles","6811","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6812","DAP-PDV : Immobilisations corporelles","6812","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6853","Dotations pour pertes de valeurs sur stocks","6853","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6854","Dotations pour pertes de valeurs sur créances","6854","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6855","Dotation annuelle pour Indemnité de départ à la retraite et IFC","6855","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6856","Dotations aux provisions pour pertes et charges – PNC","6856","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6858","Dotations aux provisions – passifs courants","6858","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_6861","Dotations aux amortissements des primes de remboursement des obligations","6861","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_691","Participation des salariés aux résultats","691","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_692","Imposition différée actif – Produits","692","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_693","Imposition différée passif – Charges","693","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_698","Autres impôts sur les résultats","698","account.data_account_type_expenses","l10n_dz_pcg_chart_template","False"
"pcg_700","Ventes de Marchandises","700","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_701","Produits finis (ou groupe) A","701","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7011","Ventes de Produit fini (ou groupe) – PF1","7011","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7012","Ventes de Produit fini (ou groupe) – PF2","7012","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7013","Ventes de Produit fini (ou groupe) – PF3","7013","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_702","Produits finis (ou groupe) B","702","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7021","Ventes de Produits intermédiaires (ou groupe) – PI-1","7021","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7022","Ventes de Produits intermédiaires (ou groupe) – PI-2","7022","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7028","Ventes de sous produits (PR et accessoires fabriqués)","7028","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_703","Ventes de produits résiduels","703","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7041","Travaux hydrauliques","7041","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7042","Travaux publics","7042","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7043","Travaux de constructions de bâtiments","7043","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_705","Études","705","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_706","Prestations de services","706","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7081","Cession de matières premières","7081","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7082","Cession d’autres approvisionnements","7082","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7086","Bonis sur reprise d’emballages consignés","7086","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7088","Autres produits des activités annexes","7088","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7092","Réduction sur ventes – Hors factures","7092","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7093","Réduction sur prestations – Hors factures","7093","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7233","IEn-cours de production","7233","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7234","En-cours d'études et de services","7234","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7241","Produits intermédiaires","7241","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7245","Produits finis","7245","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_729","Coût de la sous activité (différence d'imputation coût du chômage)","729","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_731","Production immobilisée d'actifs incorporels (logiciels)","731","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_732","Production immobilisée d'actifs corporels","732","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_741","Subvention d'équilibre","741","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_748","Autres subventions d'exploitation","748","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_751","Redevances pour concessions, brevets, licences, logiciels et valeurs similaires","751","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7518","Autres droits et valeurs similaires","7518","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_752","Plus values sur sorties d’actifs immobilisés non financiers","752","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_753","Jetons de présence perçus","753","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_754","Quotes-parts de subventions d’investissement virées au résultat de l’exercice","754","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7551","Quote-part de perte transférée (dans les SEP et GIE)","7551","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7552","Quote-part de bénéfice attribué (dans les SEP et GIE)","7552","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_756","Rentrées sur créances amorties","756","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7571","Ecart de stocks (positif) de marchandises","7571","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7572","Ecart de stocks (positif) de matières, fournitures et autres approvisionnements","7572","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7575","Dégrèvements d’impôts (autre qu’IBS)","7575","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7578","Autres produits exceptionnels","7578","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7581","Lots de bord et pièces de rechange gratuites","7581","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7582","Remboursements sinistres et dégâts assurés","7582","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7583","Revenus des immeubles de placement","7583","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7586","Produits des exercices antérieurs (en cours d'exercice)","7586","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7588","Autres produits divers de gestion courante","7588","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_761","Produits de participations","761","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_762","Revenus des actifs financiers","762","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_763","Revenus de créances","763","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_765","Ecart d’évaluation sur actifs financiers – Plus-values","765","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_766","Gains de change","766","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_78111","Reprises sur amortissements : Immobilisations incorporelles","78111","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_78112","Reprises sur perte de valeur : Immobilisations incorporelles","78112","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_78113","Reprises sur amortissements : Immobilisations corporelles","78113","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_78114","Reprises sur perte de valeur : Immobilisations corporelles","78114","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_78115","Reprises sur écarts de réévaluation : Immobilisations corporelles","78115","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_78117","Reprises sur plus values à réinvestir","78117","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7853","Reprise sur pertes de valeurs – Stocks et encours","7853","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7854","Reprise sur pertes de valeurs – Créances","7854","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_7858","Reprise sur provisions pour pertes et charges – PNC","7858","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
"pcg_786","Reprises financières sur pertes de valeur et provisions","786","account.data_account_type_revenue","l10n_dz_pcg_chart_template","False"
